OrderID,OrderDate,CustomerID,Region,ProductID,ProductName,Category,Quantity,Sales,Profit
ORD000337,2025-06-18,C00831,West,P4001,Milk,Grocery,1,3,1.02
ORD000338,2024-06-10,C00278,West,P2002,Sofa,Home Decor,1,600,173.05
ORD000339,2024-06-24,C00731,West,P2002,Sofa,Home Decor,1,600,70.18
ORD000340,2025-06-25,C00886,North,P1001,Smartphone,Electronics,2,600,166.29
ORD000341,2024-12-06,C00306,South,P3002,Shoes,Apparel,1,70,7.8
ORD000342,2023-11-20,C00763,East,P4002,Coffee,Grocery,1,10,2.11
ORD000343,2024-11-27,C00907,North,P2002,Sofa,Home Decor,2,1200,127.38
ORD000344,2025-07-28,C00459,South,P3002,Shoes,Apparel,1,70,21.33
ORD000345,2024-01-19,C00285,West,P4001,Milk,Grocery,1,3,0.51
ORD000346,2023-10-26,C00271,East,P1001,Smartphone,Electronics,1,300,94.07
ORD000347,2025-05-17,C00130,East,P3001,Shirt,Apparel,1,30,4.66
ORD000348,2025-01-01,C00707,North,P3002,Shoes,Apparel,1,70,9.3
ORD000349,2025-06-24,C00021,East,P3002,Shoes,Apparel,1,70,14.57
ORD000350,2024-01-24,C00659,North,P4002,Coffee,Grocery,2,20,6.82
ORD000351,2024-03-11,C00892,South,P3001,Shirt,Apparel,3,90,18.21
ORD000352,2025-04-06,C00793,West,P4001,Milk,Grocery,2,6,0.9
ORD000353,2025-03-30,C00539,West,P2002,Sofa,Home Decor,1,600,130.73
ORD000354,2024-04-16,C00309,West,P2002,Sofa,Home Decor,1,600,190.29
ORD000355,2025-05-16,C00199,East,P4001,Milk,Grocery,1,3,0.7
ORD000356,2025-05-09,C00828,South,P3001,Shirt,Apparel,1,30,3.24
ORD000357,2024-08-22,C00734,South,P2001,Lamp,Home Decor,1,25,5.39
ORD000358,2025-02-06,C00740,North,P4001,Milk,Grocery,1,3,0.81
ORD000359,2025-07-28,C00726,South,P3002,Shoes,Apparel,1,70,9.81
ORD000360,2025-02-25,C00395,West,P3001,Shirt,Apparel,1,30,8.98
ORD000361,2024-08-09,C00990,West,P3001,Shirt,Apparel,1,30,6.48
ORD000362,2024-02-28,C00544,East,P1002,Headphones,Electronics,1,50,12.5
ORD000363,2025-01-01,C00425,West,P3001,Shirt,Apparel,2,60,20.29
ORD000364,2025-10-16,C00401,West,P2001,Lamp,Home Decor,1,25,3.16
ORD000365,2025-01-14,C00310,South,P1001,Smartphone,Electronics,1,300,31.38
ORD000366,2024-02-19,C00928,South,P2002,Sofa,Home Decor,2,1200,287.89
ORD000367,2025-08-24,C00745,North,P2002,Sofa,Home Decor,1,600,140.14
ORD000368,2025-02-27,C00918,East,P3002,Shoes,Apparel,1,70,8.38
ORD000369,2024-08-25,C00122,South,P1002,Headphones,Electronics,3,150,22.53
ORD000370,2025-03-24,C00305,West,P4001,Milk,Grocery,1,3,0.43
ORD000371,2024-01-06,C00009,South,P2001,Lamp,Home Decor,1,25,8.1
ORD000372,2024-03-21,C00370,West,P1001,Smartphone,Electronics,1,300,70.6
ORD000373,2024-03-17,C00084,South,P4002,Coffee,Grocery,3,30,7.69
ORD000374,2025-06-22,C00084,West,P4001,Milk,Grocery,2,6,0.72
ORD000375,2024-06-18,C00895,East,P2002,Sofa,Home Decor,1,600,177.57
ORD000376,2025-09-04,C00971,South,P4001,Milk,Grocery,1,3,0.85
ORD000377,2025-03-17,C00537,North,P3002,Shoes,Apparel,1,70,18.38
ORD000378,2024-06-23,C00356,North,P2001,Lamp,Home Decor,1,25,8.6
ORD000379,2024-05-09,C00288,East,P4002,Coffee,Grocery,2,20,4.17
ORD000380,2025-05-12,C00662,North,P2002,Sofa,Home Decor,1,600,167.88
ORD000381,2025-05-15,C00924,South,P4002,Coffee,Grocery,1,10,2.23
ORD000382,2025-10-04,C00959,East,P2001,Lamp,Home Decor,1,25,2.95
ORD000383,2025-03-05,C00725,East,P1001,Smartphone,Electronics,2,600,86.13
ORD000384,2025-02-04,C00516,West,P1002,Headphones,Electronics,2,100,20.64
ORD000385,2024-04-09,C00562,North,P2002,Sofa,Home Decor,2,1200,271.45
ORD000386,2025-01-10,C00117,South,P2001,Lamp,Home Decor,1,25,5.24
ORD000387,2024-06-29,C00932,South,P4002,Coffee,Grocery,1,10,2.49
ORD000388,2024-04-05,C00246,North,P4001,Milk,Grocery,1,3,0.74
ORD000389,2024-08-12,C00021,East,P2002,Sofa,Home Decor,1,600,129.87
ORD000390,2025-08-20,C00752,South,P1001,Smartphone,Electronics,1,300,83.69
ORD000391,2024-02-01,C00002,East,P4001,Milk,Grocery,1,3,0.58
ORD000392,2024-08-02,C00318,South,P3001,Shirt,Apparel,2,60,13.38
ORD000393,2024-07-05,C00231,North,P2002,Sofa,Home Decor,1,600,148.94
ORD000394,2025-03-11,C00891,North,P2002,Sofa,Home Decor,1,600,84.53
ORD000395,2024-05-05,C00261,East,P1001,Smartphone,Electronics,1,300,94.35
ORD000396,2025-09-15,C00301,East,P1001,Smartphone,Electronics,2,600,79.63
ORD000397,2025-07-30,C00630,South,P4001,Milk,Grocery,1,3,0.96
ORD000398,2024-03-31,C00862,North,P4002,Coffee,Grocery,1,10,1.84
ORD000399,2025-04-08,C00972,North,P1001,Smartphone,Electronics,1,300,74.09
ORD000400,2025-08-13,C00121,East,P1001,Smartphone,Electronics,1,300,42.57
ORD000401,2024-02-18,C00305,North,P3001,Shirt,Apparel,1,30,7.0
ORD000402,2025-07-02,C00719,South,P4002,Coffee,Grocery,2,20,4.93
ORD000403,2024-03-04,C00334,South,P2002,Sofa,Home Decor,1,600,65.13
ORD000404,2024-08-10,C00797,North,P1001,Smartphone,Electronics,1,300,100.25
ORD000405,2024-09-10,C00059,North,P4001,Milk,Grocery,1,3,0.44
ORD000406,2025-05-18,C00490,West,P1001,Smartphone,Electronics,1,300,33.12
ORD000407,2024-11-12,C00126,South,P3001,Shirt,Apparel,1,30,8.14
ORD000408,2024-06-14,C00223,West,P1001,Smartphone,Electronics,1,300,95.09
ORD000409,2024-05-01,C00294,West,P4001,Milk,Grocery,1,3,0.56
ORD000410,2023-12-17,C00336,South,P4001,Milk,Grocery,1,3,0.53
ORD000411,2024-04-24,C00341,North,P1002,Headphones,Electronics,2,100,14.06
ORD000412,2025-06-04,C00517,East,P4001,Milk,Grocery,1,3,0.63
ORD000413,2025-08-01,C00119,South,P3002,Shoes,Apparel,1,70,18.58
ORD000414,2025-05-16,C00145,South,P2001,Lamp,Home Decor,1,25,5.61
ORD000415,2025-01-30,C00987,West,P4002,Coffee,Grocery,2,20,5.84
ORD000416,2024-06-16,C00147,East,P1001,Smartphone,Electronics,1,300,80.74
ORD000417,2025-05-28,C00361,South,P4002,Coffee,Grocery,2,20,5.33
ORD000418,2024-08-16,C00966,East,P3002,Shoes,Apparel,1,70,24.49
ORD000419,2024-09-15,C00781,North,P1001,Smartphone,Electronics,2,600,209.0
ORD000420,2024-05-12,C00324,South,P3001,Shirt,Apparel,1,30,8.54
ORD000421,2025-03-30,C00019,South,P3001,Shirt,Apparel,2,60,19.89
ORD000422,2025-02-26,C00851,North,P1002,Headphones,Electronics,2,100,29.95
ORD000423,2025-09-21,C00455,North,P2001,Lamp,Home Decor,1,25,4.36
ORD000424,2023-10-19,C00711,East,P3001,Shirt,Apparel,1,30,5.75
ORD000425,2024-05-26,C00417,North,P3001,Shirt,Apparel,1,30,7.11
ORD000426,2024-04-15,C00986,East,P4002,Coffee,Grocery,1,10,1.57
ORD000427,2024-02-12,C00962,South,P2001,Lamp,Home Decor,1,25,6.52
ORD000428,2024-07-19,C00816,South,P1001,Smartphone,Electronics,1,300,94.75
ORD000429,2024-03-08,C00665,West,P3002,Shoes,Apparel,3,210,63.72
ORD000430,2024-12-14,C00300,West,P3001,Shirt,Apparel,1,30,7.35
ORD000431,2024-05-14,C00814,South,P4001,Milk,Grocery,1,3,0.71
ORD000432,2025-01-20,C00407,East,P2002,Sofa,Home Decor,3,1800,188.2
ORD000433,2024-01-11,C00399,North,P4001,Milk,Grocery,2,6,0.71
ORD000434,2024-06-21,C00789,North,P2002,Sofa,Home Decor,3,1800,207.12
ORD000435,2024-02-01,C00964,West,P3002,Shoes,Apparel,1,70,9.91
ORD000436,2025-01-24,C00751,West,P3001,Shirt,Apparel,1,30,5.3
ORD000437,2025-05-16,C00670,South,P2001,Lamp,Home Decor,1,25,3.06
ORD000438,2024-06-11,C00345,South,P1002,Headphones,Electronics,1,50,10.17
ORD000439,2024-11-15,C00039,North,P2001,Lamp,Home Decor,1,25,7.87
ORD000440,2024-08-07,C00938,North,P4001,Milk,Grocery,2,6,0.76
ORD000441,2024-07-27,C00886,East,P1002,Headphones,Electronics,3,150,30.92
ORD000442,2024-11-14,C00362,East,P3002,Shoes,Apparel,1,70,7.76
ORD000443,2023-12-10,C00277,South,P2001,Lamp,Home Decor,1,25,6.49
ORD000444,2025-07-11,C00010,West,P2002,Sofa,Home Decor,1,600,91.81
ORD000445,2024-05-31,C00152,West,P1002,Headphones,Electronics,1,50,16.32
ORD000446,2025-04-03,C00050,West,P1001,Smartphone,Electronics,1,300,88.54
ORD000447,2025-02-04,C00857,South,P2001,Lamp,Home Decor,2,50,13.39
ORD000448,2025-06-13,C00242,North,P2001,Lamp,Home Decor,1,25,5.32
ORD000449,2024-07-27,C00673,East,P4001,Milk,Grocery,1,3,0.95
ORD000450,2024-10-04,C00655,East,P3001,Shirt,Apparel,1,30,3.18
ORD000451,2023-11-07,C00969,South,P2002,Sofa,Home Decor,1,600,155.69
ORD000452,2025-06-16,C00770,West,P3001,Shirt,Apparel,1,30,6.73
ORD000453,2025-07-20,C00554,South,P2001,Lamp,Home Decor,1,25,6.72
ORD000454,2024-07-02,C00999,West,P3001,Shirt,Apparel,2,60,16.39
ORD000455,2024-12-01,C00102,South,P2002,Sofa,Home Decor,2,1200,300.97
ORD000456,2025-07-07,C00744,North,P4002,Coffee,Grocery,1,10,1.2
ORD000457,2023-12-23,C00353,East,P1001,Smartphone,Electronics,1,300,60.09
ORD000458,2024-03-14,C00561,West,P3002,Shoes,Apparel,1,70,8.21
ORD000459,2024-07-09,C00160,North,P1002,Headphones,Electronics,1,50,5.87
ORD000460,2024-01-23,C00812,North,P4002,Coffee,Grocery,2,20,5.25
ORD000461,2025-02-17,C00727,West,P1002,Headphones,Electronics,1,50,13.37
ORD000462,2025-10-05,C00471,South,P1002,Headphones,Electronics,1,50,17.44
ORD000463,2025-08-01,C00548,North,P2002,Sofa,Home Decor,1,600,144.34
ORD000464,2025-03-20,C00311,West,P3001,Shirt,Apparel,1,30,8.66
ORD000465,2025-09-03,C00912,West,P1002,Headphones,Electronics,1,50,10.63
ORD000466,2025-03-07,C00515,West,P1001,Smartphone,Electronics,1,300,103.59
ORD000467,2024-08-16,C00104,South,P3002,Shoes,Apparel,1,70,13.99
ORD000468,2025-10-03,C00321,North,P3001,Shirt,Apparel,2,60,17.53
ORD000469,2025-08-16,C00978,West,P3002,Shoes,Apparel,1,70,17.91
ORD000470,2025-08-26,C00460,South,P4001,Milk,Grocery,2,6,1.51
ORD000471,2024-08-29,C00481,East,P2002,Sofa,Home Decor,2,1200,130.85
ORD000472,2024-08-23,C00770,East,P1002,Headphones,Electronics,1,50,9.76
ORD000473,2025-09-09,C00180,South,P1001,Smartphone,Electronics,1,300,52.91
ORD000474,2024-02-01,C00262,East,P4001,Milk,Grocery,3,9,2.87
ORD000475,2024-02-09,C00101,West,P3002,Shoes,Apparel,1,70,24.36
ORD000476,2024-04-12,C00678,South,P1002,Headphones,Electronics,1,50,9.96
ORD000477,2023-10-27,C00670,South,P3001,Shirt,Apparel,1,30,9.58
ORD000478,2024-09-29,C00526,North,P3002,Shoes,Apparel,1,70,10.71
ORD000479,2025-07-21,C00130,East,P4001,Milk,Grocery,1,3,0.43
ORD000480,2025-07-08,C00266,North,P1002,Headphones,Electronics,3,150,36.49
ORD000481,2023-12-31,C00164,East,P1002,Headphones,Electronics,1,50,15.78
ORD000482,2024-12-17,C00238,North,P3002,Shoes,Apparel,1,70,22.72
ORD000483,2025-05-09,C00025,North,P2002,Sofa,Home Decor,1,600,119.8
ORD000484,2024-12-20,C00964,North,P3001,Shirt,Apparel,1,30,6.59
ORD000485,2023-11-21,C00800,West,P4001,Milk,Grocery,3,9,2.14
ORD000486,2024-11-07,C00532,South,P4002,Coffee,Grocery,1,10,3.34
ORD000487,2024-04-18,C00861,East,P3001,Shirt,Apparel,1,30,7.81
ORD000488,2025-02-09,C00287,East,P3002,Shoes,Apparel,1,70,13.38
ORD000489,2024-08-11,C00642,South,P3001,Shirt,Apparel,2,60,12.9
ORD000490,2025-06-01,C00463,North,P2001,Lamp,Home Decor,2,50,12.74
ORD000491,2025-06-19,C00329,West,P4001,Milk,Grocery,1,3,0.41
ORD000492,2024-06-12,C00400,West,P3002,Shoes,Apparel,1,70,10.11
ORD000493,2023-12-09,C00785,North,P1001,Smartphone,Electronics,1,300,104.75
ORD000494,2025-07-26,C00420,West,P4001,Milk,Grocery,1,3,0.43
ORD000495,2025-02-21,C00628,East,P3002,Shoes,Apparel,1,70,9.29
ORD000496,2024-01-16,C00155,West,P3002,Shoes,Apparel,1,70,13.2
ORD000497,2024-09-28,C00598,North,P3002,Shoes,Apparel,2,140,39.68
ORD000498,2025-09-10,C00405,South,P3002,Shoes,Apparel,1,70,9.34
ORD000499,2024-03-28,C00826,West,P3002,Shoes,Apparel,1,70,20.31
ORD000500,2024-08-12,C00986,South,P4001,Milk,Grocery,1,3,0.54
ORD000501,2025-05-02,C00173,West,P3001,Shirt,Apparel,3,90,27.03
ORD000502,2024-08-18,C00395,East,P2002,Sofa,Home Decor,1,600,99.88
ORD000503,2023-12-10,C00794,South,P3001,Shirt,Apparel,2,60,7.47
ORD000504,2025-02-13,C00594,West,P2002,Sofa,Home Decor,2,1200,193.04
ORD000505,2024-01-31,C00422,South,P2001,Lamp,Home Decor,1,25,4.97
ORD000506,2024-02-11,C00192,North,P3001,Shirt,Apparel,3,90,12.0
ORD000507,2025-08-31,C00572,West,P4002,Coffee,Grocery,1,10,2.72
ORD000508,2024-11-04,C00956,West,P3001,Shirt,Apparel,1,30,9.98
ORD000509,2025-03-28,C00776,East,P3001,Shirt,Apparel,2,60,13.43
ORD000510,2023-12-23,C00956,East,P3002,Shoes,Apparel,1,70,17.74
ORD000511,2025-08-13,C00940,North,P4002,Coffee,Grocery,2,20,2.53
ORD000512,2024-09-24,C00505,East,P4001,Milk,Grocery,1,3,0.33
ORD000513,2024-05-19,C00483,West,P2001,Lamp,Home Decor,1,25,7.51
ORD000514,2025-07-11,C00826,East,P1001,Smartphone,Electronics,3,900,255.94
ORD000515,2024-04-10,C00211,East,P3002,Shoes,Apparel,3,210,71.96
ORD000516,2024-11-10,C00261,North,P2001,Lamp,Home Decor,1,25,3.59
ORD000517,2025-09-20,C00138,South,P3002,Shoes,Apparel,2,140,16.4
ORD000518,2025-06-29,C00223,West,P4001,Milk,Grocery,1,3,1.03
ORD000519,2024-08-18,C00463,South,P4002,Coffee,Grocery,1,10,3.44
ORD000520,2025-09-11,C00590,North,P2001,Lamp,Home Decor,1,25,6.34
ORD000521,2024-12-23,C00767,South,P1001,Smartphone,Electronics,3,900,197.61
ORD000522,2025-03-10,C00488,South,P1002,Headphones,Electronics,2,100,17.32
ORD000523,2025-08-03,C00912,West,P3002,Shoes,Apparel,1,70,23.11
ORD000524,2025-08-14,C00783,North,P4002,Coffee,Grocery,1,10,1.32
ORD000525,2024-03-29,C00488,East,P4002,Coffee,Grocery,1,10,1.24
ORD000526,2024-08-26,C00790,West,P3002,Shoes,Apparel,1,70,17.73
ORD000527,2025-07-20,C00435,South,P3002,Shoes,Apparel,3,210,56.49
ORD000528,2024-07-13,C00544,South,P1001,Smartphone,Electronics,1,300,51.44
ORD000529,2024-04-18,C00943,South,P4001,Milk,Grocery,2,6,0.99
ORD000530,2023-10-27,C00904,South,P3001,Shirt,Apparel,2,60,12.91
ORD000531,2025-03-23,C00736,East,P4002,Coffee,Grocery,1,10,1.45
ORD000532,2024-03-08,C00534,West,P4002,Coffee,Grocery,1,10,3.46
ORD000533,2025-01-03,C00213,East,P3001,Shirt,Apparel,2,60,7.62
ORD000534,2024-09-16,C00407,West,P2002,Sofa,Home Decor,2,1200,184.05
ORD000535,2025-02-19,C00701,North,P2002,Sofa,Home Decor,2,1200,282.67
ORD000536,2024-08-07,C00023,North,P4002,Coffee,Grocery,1,10,1.26
ORD000537,2024-04-04,C00128,North,P3002,Shoes,Apparel,2,140,36.27
ORD000538,2023-11-21,C00584,North,P4001,Milk,Grocery,1,3,0.72
ORD000539,2024-06-27,C00104,East,P2002,Sofa,Home Decor,2,1200,417.54
ORD000540,2024-11-25,C00473,South,P4002,Coffee,Grocery,2,20,5.29
ORD000541,2025-07-21,C00923,South,P3001,Shirt,Apparel,2,60,15.24
ORD000542,2024-04-29,C00932,South,P1001,Smartphone,Electronics,1,300,70.4
ORD000543,2025-04-16,C00209,South,P1002,Headphones,Electronics,2,100,10.88
ORD000544,2024-10-14,C00020,East,P3002,Shoes,Apparel,2,140,40.55
ORD000545,2024-06-23,C00824,East,P4002,Coffee,Grocery,1,10,1.76
ORD000546,2024-12-16,C00132,West,P3001,Shirt,Apparel,1,30,5.89
ORD000547,2025-06-17,C00805,South,P1002,Headphones,Electronics,2,100,24.83
ORD000548,2024-01-22,C00202,South,P3001,Shirt,Apparel,1,30,4.34
ORD000549,2024-04-16,C00020,North,P3002,Shoes,Apparel,1,70,20.9
ORD000550,2024-11-13,C00515,West,P4001,Milk,Grocery,2,6,1.37
ORD000551,2024-04-06,C00900,West,P3001,Shirt,Apparel,1,30,7.21
ORD000552,2024-01-12,C00915,East,P3002,Shoes,Apparel,1,70,17.49
ORD000553,2024-12-06,C00878,East,P2002,Sofa,Home Decor,2,1200,269.48
ORD000554,2025-02-23,C00314,South,P3002,Shoes,Apparel,1,70,20.05
ORD000555,2023-11-20,C00432,North,P3001,Shirt,Apparel,2,60,13.76
ORD000556,2024-09-30,C00481,South,P2002,Sofa,Home Decor,1,600,170.33
ORD000557,2025-09-22,C00763,East,P4001,Milk,Grocery,1,3,0.75
ORD000558,2024-02-17,C00161,North,P2001,Lamp,Home Decor,2,50,8.74
ORD000559,2023-12-26,C00987,East,P3002,Shoes,Apparel,1,70,20.75
ORD000560,2024-04-27,C00871,North,P3002,Shoes,Apparel,3,210,60.23
ORD000561,2025-10-13,C00573,South,P1002,Headphones,Electronics,1,50,7.31
ORD000562,2024-02-24,C00862,South,P1002,Headphones,Electronics,1,50,13.75
ORD000563,2024-09-05,C00877,East,P3002,Shoes,Apparel,1,70,16.07
ORD000564,2024-04-20,C00922,East,P3001,Shirt,Apparel,1,30,9.4
ORD000565,2024-08-15,C00049,North,P3001,Shirt,Apparel,2,60,8.79
ORD000566,2025-07-07,C00602,West,P1002,Headphones,Electronics,3,150,41.48
ORD000567,2025-07-07,C00641,West,P3002,Shoes,Apparel,2,140,31.38
ORD000568,2025-03-15,C00686,West,P1001,Smartphone,Electronics,1,300,34.3
ORD000569,2024-10-15,C00664,North,P2002,Sofa,Home Decor,1,600,172.71
ORD000570,2024-08-04,C00618,South,P2002,Sofa,Home Decor,1,600,102.41
ORD000571,2025-02-04,C00220,South,P3002,Shoes,Apparel,1,70,11.32
ORD000572,2025-02-01,C00991,South,P4002,Coffee,Grocery,3,30,5.78
ORD000573,2024-10-28,C00813,West,P1001,Smartphone,Electronics,2,600,69.8
ORD000574,2025-04-01,C00875,North,P4002,Coffee,Grocery,1,10,2.55
ORD000575,2024-08-30,C00519,South,P3001,Shirt,Apparel,1,30,6.08
ORD000576,2023-11-05,C00203,West,P4001,Milk,Grocery,1,3,0.85
ORD000577,2024-10-08,C00426,South,P4002,Coffee,Grocery,1,10,3.34
ORD000578,2025-06-30,C00165,South,P2002,Sofa,Home Decor,2,1200,307.33
ORD000579,2025-08-30,C00730,North,P3001,Shirt,Apparel,1,30,7.91
ORD000580,2024-03-31,C00853,West,P4002,Coffee,Grocery,1,10,1.77
ORD000581,2024-01-31,C00178,North,P2002,Sofa,Home Decor,1,600,77.11
ORD000582,2024-08-02,C00598,East,P2002,Sofa,Home Decor,1,600,73.33
ORD000583,2024-12-28,C00354,West,P1001,Smartphone,Electronics,1,300,38.61
ORD000584,2024-01-18,C00177,North,P1002,Headphones,Electronics,1,50,14.9
ORD000585,2023-11-21,C00577,South,P1002,Headphones,Electronics,1,50,10.73
ORD000586,2025-01-04,C00057,South,P3001,Shirt,Apparel,1,30,7.98
ORD000587,2024-04-16,C00637,East,P1002,Headphones,Electronics,1,50,10.15
ORD000588,2024-07-03,C00294,West,P3002,Shoes,Apparel,1,70,20.77
ORD000589,2024-12-10,C00831,North,P2001,Lamp,Home Decor,1,25,2.82
ORD000590,2025-02-24,C00154,East,P4002,Coffee,Grocery,1,10,3.18
ORD000591,2023-11-09,C00376,West,P2002,Sofa,Home Decor,2,1200,275.82
ORD000592,2024-02-03,C00782,East,P3001,Shirt,Apparel,1,30,4.21
ORD000593,2025-05-11,C00026,North,P3001,Shirt,Apparel,1,30,10.39
ORD000594,2024-01-23,C00899,West,P4001,Milk,Grocery,1,3,0.37
ORD000595,2025-05-10,C00774,East,P2002,Sofa,Home Decor,1,600,134.67
ORD000596,2025-09-21,C00427,East,P2002,Sofa,Home Decor,1,600,119.61
ORD000597,2024-12-15,C00586,West,P3001,Shirt,Apparel,3,90,13.58
ORD000598,2024-02-23,C00485,North,P4002,Coffee,Grocery,1,10,2.89
ORD000599,2025-08-23,C00944,South,P4002,Coffee,Grocery,2,20,3.98
ORD000600,2023-11-15,C00454,West,P4002,Coffee,Grocery,1,10,2.12
ORD000601,2024-08-10,C00259,East,P1002,Headphones,Electronics,1,50,15.71
ORD000602,2025-09-28,C00220,North,P1002,Headphones,Electronics,1,50,11.34
ORD000603,2024-10-13,C00892,West,P4001,Milk,Grocery,1,3,0.97
ORD000604,2025-07-08,C00366,South,P2001,Lamp,Home Decor,1,25,7.49
ORD000605,2024-09-04,C00814,East,P2001,Lamp,Home Decor,2,50,15.05
ORD000606,2024-09-26,C00533,South,P4002,Coffee,Grocery,3,30,6.64
ORD000607,2023-12-26,C00506,East,P3001,Shirt,Apparel,1,30,10.48
ORD000608,2024-08-09,C00537,East,P2001,Lamp,Home Decor,1,25,2.58
ORD000609,2024-03-18,C00666,South,P1001,Smartphone,Electronics,1,300,91.72
ORD000610,2024-07-25,C00477,North,P3002,Shoes,Apparel,2,140,20.56
ORD000611,2024-05-08,C00572,West,P2002,Sofa,Home Decor,3,1800,229.84
ORD000612,2024-08-07,C00876,North,P1001,Smartphone,Electronics,1,300,91.62
ORD000613,2024-07-01,C00588,West,P3001,Shirt,Apparel,1,30,9.14
ORD000614,2023-12-20,C00760,South,P3002,Shoes,Apparel,1,70,19.46
ORD000615,2025-07-28,C00546,North,P3002,Shoes,Apparel,2,140,28.7
ORD000616,2025-08-24,C00953,East,P2001,Lamp,Home Decor,1,25,7.18
ORD000617,2025-10-01,C00620,East,P4002,Coffee,Grocery,1,10,2.85
ORD000618,2023-11-12,C00724,North,P3002,Shoes,Apparel,3,210,54.29
ORD000619,2024-12-11,C00248,West,P4002,Coffee,Grocery,1,10,1.79
ORD000620,2024-08-16,C00124,North,P4001,Milk,Grocery,1,3,0.94
ORD000621,2025-09-06,C00579,West,P4002,Coffee,Grocery,1,10,1.19
ORD000622,2024-07-05,C00191,North,P1002,Headphones,Electronics,1,50,8.82
ORD000623,2023-11-26,C00654,West,P2001,Lamp,Home Decor,2,50,10.1
ORD000624,2023-10-18,C00764,North,P2002,Sofa,Home Decor,1,600,181.11
ORD000625,2024-05-02,C00251,East,P4001,Milk,Grocery,1,3,0.98
ORD000626,2025-07-02,C00558,South,P4001,Milk,Grocery,1,3,0.59
ORD000627,2025-09-26,C00547,East,P3002,Shoes,Apparel,2,140,33.13
ORD000628,2025-08-04,C00881,North,P3002,Shoes,Apparel,2,140,30.77
ORD000629,2024-09-25,C00727,South,P4002,Coffee,Grocery,2,20,6.59
ORD000630,2025-06-13,C00899,South,P4002,Coffee,Grocery,2,20,6.86
ORD000631,2024-09-08,C00327,South,P2001,Lamp,Home Decor,2,50,5.23
ORD000632,2024-07-20,C00633,West,P4001,Milk,Grocery,1,3,0.77
ORD000633,2025-09-03,C00934,North,P2001,Lamp,Home Decor,2,50,6.41
ORD000634,2024-09-18,C00265,West,P3001,Shirt,Apparel,1,30,4.97
ORD000635,2024-02-18,C00203,North,P1001,Smartphone,Electronics,1,300,52.59
ORD000636,2025-03-10,C00041,West,P2001,Lamp,Home Decor,1,25,7.06
ORD000637,2024-10-02,C00873,North,P2001,Lamp,Home Decor,3,75,23.48
ORD000638,2023-11-09,C00255,East,P3002,Shoes,Apparel,1,70,24.31
ORD000639,2023-11-10,C00670,West,P4002,Coffee,Grocery,1,10,2.99
ORD000640,2024-09-06,C00469,East,P2001,Lamp,Home Decor,1,25,7.43
ORD000641,2025-10-08,C00963,West,P3001,Shirt,Apparel,1,30,9.24
ORD000642,2023-12-21,C00905,West,P1001,Smartphone,Electronics,2,600,138.79
ORD000643,2023-12-16,C00065,West,P2001,Lamp,Home Decor,2,50,15.99
ORD000644,2024-08-20,C00438,West,P3001,Shirt,Apparel,1,30,3.62
ORD000645,2024-12-23,C00026,West,P3002,Shoes,Apparel,2,140,35.07
ORD000646,2025-04-16,C00550,West,P3001,Shirt,Apparel,1,30,10.11
ORD000647,2024-12-29,C00455,West,P1001,Smartphone,Electronics,2,600,95.62
ORD000648,2025-07-23,C00579,South,P2002,Sofa,Home Decor,1,600,178.01
ORD000649,2024-07-15,C00951,North,P2002,Sofa,Home Decor,3,1800,450.29
ORD000650,2024-02-14,C00214,North,P1001,Smartphone,Electronics,1,300,60.52
ORD000651,2024-03-08,C00730,East,P1002,Headphones,Electronics,1,50,10.91
ORD000652,2024-10-16,C00441,North,P4002,Coffee,Grocery,1,10,2.17
ORD000653,2023-12-26,C00291,West,P3001,Shirt,Apparel,1,30,4.47
ORD000654,2025-03-14,C00701,South,P3001,Shirt,Apparel,1,30,7.43
ORD000655,2023-11-30,C00555,West,P1001,Smartphone,Electronics,1,300,46.43
ORD000656,2025-07-17,C00757,North,P2002,Sofa,Home Decor,1,600,129.43
ORD000657,2025-07-07,C00382,North,P4002,Coffee,Grocery,1,10,1.73
ORD000658,2024-11-16,C00529,West,P1001,Smartphone,Electronics,2,600,102.68
ORD000659,2024-04-20,C00041,East,P3001,Shirt,Apparel,1,30,6.81
ORD000660,2024-10-29,C00907,North,P3001,Shirt,Apparel,1,30,3.34
ORD000661,2024-01-30,C00620,East,P4001,Milk,Grocery,1,3,0.6
ORD000662,2024-03-26,C00109,West,P2002,Sofa,Home Decor,2,1200,321.28
ORD000663,2024-02-03,C00103,West,P3001,Shirt,Apparel,1,30,9.18
ORD000664,2025-07-01,C00174,East,P1002,Headphones,Electronics,2,100,31.57
ORD000665,2024-01-02,C00687,West,P3002,Shoes,Apparel,1,70,8.04
ORD000666,2024-11-06,C00673,East,P1002,Headphones,Electronics,1,50,13.32
ORD000667,2024-01-22,C00412,West,P2002,Sofa,Home Decor,1,600,78.15
ORD000668,2025-06-11,C00755,East,P2002,Sofa,Home Decor,3,1800,361.91
ORD000669,2024-12-08,C00105,South,P1001,Smartphone,Electronics,3,900,240.43
ORD000670,2025-08-14,C00910,South,P1002,Headphones,Electronics,2,100,24.97
